"BehaviorSpace results (NetLogo 6.1.0)"
"diffusion-model-7.nlogo"
"social-influence-experiment"
"08/04/2019 23:24:04:269 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","network-density","num-agents","network-type","social-influence","broadcast-influence","fraction-influencers","influencers-weight","[step]","count turtles with [ adopted > 0 ]","count turtles with [ adopted = 1 ]","count influencers with [ adopted > 0 ]","count influencers with [ adopted = 1 ]","count followers with [ adopted > 0 ]","count followers with [ adopted = 1 ]"
"94","0.1","300","random","90","10","0.1","0.7","10","300","215","30","21","270","194"
"90","0.1","300","random","80","10","0.1","0.7","15","298","219","28","17","270","202"
"97","0.1","300","random","90","10","0.1","0.7","0","0","0","0","0","0","0"
"95","0.1","300","random","90","10","0.1","0.7","6","290","235","27","22","263","213"
"91","0.1","300","random","90","10","0.1","0.7","15","299","234","29","20","270","214"
"96","0.1","300","random","90","10","0.1","0.7","4","262","209","25","16","237","193"
"98","0.1","300","random","90","10","0.1","0.7","0","0","0","0","0","0","0"
"92","0.1","300","random","90","10","0.1","0.7","9","298","218","29","19","269","199"
"99","0.1","300","random","90","10","0.1","0.7","0","0","0","0","0","0","0"
"97","0.1","300","random","90","10","0.1","0.7","1","66","35","6","3","60","32"
"98","0.1","300","random","90","10","0.1","0.7","1","27","4","2","0","25","4"
"90","0.1","300","random","80","10","0.1","0.7","16","298","219","28","17","270","202"
"99","0.1","300","random","90","10","0.1","0.7","1","33","4","2","0","31","4"
"95","0.1","300","random","90","10","0.1","0.7","7","294","239","27","22","267","217"
"91","0.1","300","random","90","10","0.1","0.7","16","299","234","29","20","270","214"
"96","0.1","300","random","90","10","0.1","0.7","5","284","230","27","18","257","212"
"92","0.1","300","random","90","10","0.1","0.7","10","298","218","29","19","269","199"
"97","0.1","300","random","90","10","0.1","0.7","2","175","133","14","10","161","123"
"98","0.1","300","random","90","10","0.1","0.7","2","109","65","8","3","101","62"
"99","0.1","300","random","90","10","0.1","0.7","2","86","36","8","4","78","32"
"90","0.1","300","random","80","10","0.1","0.7","17","298","219","28","17","270","202"
"95","0.1","300","random","90","10","0.1","0.7","8","294","239","27","22","267","217"
"91","0.1","300","random","90","10","0.1","0.7","17","299","234","29","20","270","214"
"96","0.1","300","random","90","10","0.1","0.7","6","293","239","28","19","265","220"
"92","0.1","300","random","90","10","0.1","0.7","11","298","218","29","19","269","199"
"97","0.1","300","random","90","10","0.1","0.7","3","231","183","18","13","213","170"
"98","0.1","300","random","90","10","0.1","0.7","3","176","117","14","5","162","112"
"99","0.1","300","random","90","10","0.1","0.7","3","159","103","15","11","144","92"
"90","0.1","300","random","80","10","0.1","0.7","18","298","219","28","17","270","202"
"95","0.1","300","random","90","10","0.1","0.7","9","294","239","27","22","267","217"
"91","0.1","300","random","90","10","0.1","0.7","18","299","234","29","20","270","214"
"96","0.1","300","random","90","10","0.1","0.7","7","294","240","28","19","266","221"
"92","0.1","300","random","90","10","0.1","0.7","12","298","218","29","19","269","199"
"97","0.1","300","random","90","10","0.1","0.7","4","271","220","21","15","250","205"
"98","0.1","300","random","90","10","0.1","0.7","4","246","180","21","11","225","169"
"99","0.1","300","random","90","10","0.1","0.7","4","228","164","19","13","209","151"
"90","0.1","300","random","80","10","0.1","0.7","19","298","219","28","17","270","202"
"95","0.1","300","random","90","10","0.1","0.7","10","294","239","27","22","267","217"
"97","0.1","300","random","90","10","0.1","0.7","5","286","234","25","18","261","216"
"96","0.1","300","random","90","10","0.1","0.7","8","297","242","29","19","268","223"
"91","0.1","300","random","90","10","0.1","0.7","19","299","234","29","20","270","214"
"92","0.1","300","random","90","10","0.1","0.7","13","298","218","29","19","269","199"
"98","0.1","300","random","90","10","0.1","0.7","5","271","203","22","12","249","191"
"99","0.1","300","random","90","10","0.1","0.7","5","259","193","20","14","239","179"
"95","0.1","300","random","90","10","0.1","0.7","11","295","240","27","22","268","218"
"90","0.1","300","random","80","10","0.1","0.7","20","298","219","28","17","270","202"
"97","0.1","300","random","90","10","0.1","0.7","6","290","238","26","19","264","219"
"96","0.1","300","random","90","10","0.1","0.7","9","300","244","30","19","270","225"
"98","0.1","300","random","90","10","0.1","0.7","6","289","221","27","17","262","204"
"92","0.1","300","random","90","10","0.1","0.7","14","300","218","30","19","270","199"
"99","0.1","300","random","90","10","0.1","0.7","6","282","215","24","18","258","197"
"91","0.1","300","random","90","10","0.1","0.7","20","299","234","29","20","270","214"
"95","0.1","300","random","90","10","0.1","0.7","12","297","241","28","22","269","219"
"97","0.1","300","random","90","10","0.1","0.7","7","296","244","27","20","269","224"
"90","0.1","300","random","80","10","0.1","0.7","21","298","219","28","17","270","202"
"100","0.1","300","random","90","10","0.1","0.7","0","0","0","0","0","0","0"
"101","0.1","300","random","100","10","0.1","0.7","0","0","0","0","0","0","0"
"98","0.1","300","random","90","10","0.1","0.7","7","295","227","28","18","267","209"
"99","0.1","300","random","90","10","0.1","0.7","7","288","221","25","19","263","202"
"100","0.1","300","random","90","10","0.1","0.7","1","51","13","3","1","48","12"
"97","0.1","300","random","90","10","0.1","0.7","8","298","244","28","20","270","224"
"101","0.1","300","random","100","10","0.1","0.7","1","47","15","2","0","45","15"
"95","0.1","300","random","90","10","0.1","0.7","13","299","243","29","23","270","220"
"91","0.1","300","random","90","10","0.1","0.7","21","299","234","29","20","270","214"
"90","0.1","300","random","80","10","0.1","0.7","22","298","219","28","17","270","202"
"98","0.1","300","random","90","10","0.1","0.7","8","297","228","29","19","268","209"
"99","0.1","300","random","90","10","0.1","0.7","8","295","227","26","19","269","208"
"100","0.1","300","random","90","10","0.1","0.7","2","120","66","14","6","106","60"
"101","0.1","300","random","100","10","0.1","0.7","2","135","76","13","9","122","67"
"97","0.1","300","random","90","10","0.1","0.7","9","298","244","28","20","270","224"
"95","0.1","300","random","90","10","0.1","0.7","14","299","243","29","23","270","220"
"91","0.1","300","random","90","10","0.1","0.7","22","299","234","29","20","270","214"
"90","0.1","300","random","80","10","0.1","0.7","23","298","219","28","17","270","202"
"98","0.1","300","random","90","10","0.1","0.7","9","298","229","30","20","268","209"
"99","0.1","300","random","90","10","0.1","0.7","9","298","229","29","21","269","208"
"100","0.1","300","random","90","10","0.1","0.7","3","209","145","22","12","187","133"
"101","0.1","300","random","100","10","0.1","0.7","3","218","150","19","14","199","136"
"97","0.1","300","random","90","10","0.1","0.7","10","298","244","28","20","270","224"
"95","0.1","300","random","90","10","0.1","0.7","15","299","243","29","23","270","220"
"90","0.1","300","random","80","10","0.1","0.7","24","299","219","29","17","270","202"
"91","0.1","300","random","90","10","0.1","0.7","23","299","234","29","20","270","214"
"98","0.1","300","random","90","10","0.1","0.7","10","299","230","30","20","269","210"
"100","0.1","300","random","90","10","0.1","0.7","4","255","188","23","13","232","175"
"99","0.1","300","random","90","10","0.1","0.7","10","299","230","29","21","270","209"
"101","0.1","300","random","100","10","0.1","0.7","4","273","201","24","19","249","182"
"97","0.1","300","random","90","10","0.1","0.7","11","298","244","28","20","270","224"
"95","0.1","300","random","90","10","0.1","0.7","16","300","243","30","23","270","220"
"90","0.1","300","random","80","10","0.1","0.7","25","299","219","29","17","270","202"
"91","0.1","300","random","90","10","0.1","0.7","24","299","234","29","20","270","214"
"98","0.1","300","random","90","10","0.1","0.7","11","299","230","30","20","269","210"
"99","0.1","300","random","90","10","0.1","0.7","11","299","230","29","21","270","209"
"100","0.1","300","random","90","10","0.1","0.7","5","287","219","27","17","260","202"
"101","0.1","300","random","100","10","0.1","0.7","5","289","216","27","22","262","194"
"97","0.1","300","random","90","10","0.1","0.7","12","298","244","28","20","270","224"
"102","0.1","300","random","100","10","0.1","0.7","0","0","0","0","0","0","0"
"90","0.1","300","random","80","10","0.1","0.7","26","299","219","29","17","270","202"
"98","0.1","300","random","90","10","0.1","0.7","12","299","230","30","20","269","210"
"91","0.1","300","random","90","10","0.1","0.7","25","299","234","29","20","270","214"
"99","0.1","300","random","90","10","0.1","0.7","12","299","230","29","21","270","209"
"100","0.1","300","random","90","10","0.1","0.7","6","294","226","27","17","267","209"
"102","0.1","300","random","100","10","0.1","0.7","1","55","21","5","3","50","18"
"101","0.1","300","random","100","10","0.1","0.7","6","295","222","28","23","267","199"
"97","0.1","300","random","90","10","0.1","0.7","13","298","244","28","20","270","224"
"90","0.1","300","random","80","10","0.1","0.7","27","299","219","29","17","270","202"
"98","0.1","300","random","90","10","0.1","0.7","13","300","230","30","20","270","210"
"91","0.1","300","random","90","10","0.1","0.7","26","299","234","29","20","270","214"
"99","0.1","300","random","90","10","0.1","0.7","13","299","230","29","21","270","209"
"102","0.1","300","random","100","10","0.1","0.7","2","116","70","10","6","106","64"
"100","0.1","300","random","90","10","0.1","0.7","7","295","226","28","17","267","209"
"101","0.1","300","random","100","10","0.1","0.7","7","295","222","28","23","267","199"
"97","0.1","300","random","90","10","0.1","0.7","14","298","244","28","20","270","224"
"90","0.1","300","random","80","10","0.1","0.7","28","299","219","29","17","270","202"
"103","0.1","300","random","100","10","0.1","0.7","0","0","0","0","0","0","0"
"91","0.1","300","random","90","10","0.1","0.7","27","299","234","29","20","270","214"
"99","0.1","300","random","90","10","0.1","0.7","14","299","230","29","21","270","209"
"100","0.1","300","random","90","10","0.1","0.7","8","297","226","29","17","268","209"
"101","0.1","300","random","100","10","0.1","0.7","8","297","223","30","24","267","199"
"102","0.1","300","random","100","10","0.1","0.7","3","206","152","17","13","189","139"
"97","0.1","300","random","90","10","0.1","0.7","15","298","244","28","20","270","224"
"103","0.1","300","random","100","10","0.1","0.7","1","39","12","2","0","37","12"
"90","0.1","300","random","80","10","0.1","0.7","29","299","219","29","17","270","202"
"91","0.1","300","random","90","10","0.1","0.7","28","299","234","29","20","270","214"
"99","0.1","300","random","90","10","0.1","0.7","15","299","230","29","21","270","209"
"100","0.1","300","random","90","10","0.1","0.7","9","297","226","29","17","268","209"
"103","0.1","300","random","100","10","0.1","0.7","2","94","42","6","1","88","41"
"101","0.1","300","random","100","10","0.1","0.7","9","299","224","30","24","269","200"
"97","0.1","300","random","90","10","0.1","0.7","16","299","244","29","20","270","224"
"102","0.1","300","random","100","10","0.1","0.7","4","255","196","21","17","234","179"
"90","0.1","300","random","80","10","0.1","0.7","30","299","219","29","17","270","202"
"91","0.1","300","random","90","10","0.1","0.7","29","299","234","29","20","270","214"
"99","0.1","300","random","90","10","0.1","0.7","16","299","230","29","21","270","209"
"103","0.1","300","random","100","10","0.1","0.7","3","163","93","12","4","151","89"
"100","0.1","300","random","90","10","0.1","0.7","10","299","228","30","18","269","210"
"97","0.1","300","random","90","10","0.1","0.7","17","299","244","29","20","270","224"
"101","0.1","300","random","100","10","0.1","0.7","10","299","224","30","24","269","200"
"90","0.1","300","random","80","10","0.1","0.7","31","299","219","29","17","270","202"
"102","0.1","300","random","100","10","0.1","0.7","5","283","222","26","21","257","201"
"99","0.1","300","random","90","10","0.1","0.7","17","299","230","29","21","270","209"
"91","0.1","300","random","90","10","0.1","0.7","30","299","234","29","20","270","214"
"103","0.1","300","random","100","10","0.1","0.7","4","248","170","18","8","230","162"
"100","0.1","300","random","90","10","0.1","0.7","11","299","228","30","18","269","210"
"97","0.1","300","random","90","10","0.1","0.7","18","299","244","29","20","270","224"
"101","0.1","300","random","100","10","0.1","0.7","11","300","225","30","24","270","201"
"90","0.1","300","random","80","10","0.1","0.7","32","300","219","30","17","270","202"
"99","0.1","300","random","90","10","0.1","0.7","18","299","230","29","21","270","209"
"91","0.1","300","random","90","10","0.1","0.7","31","299","234","29","20","270","214"
"102","0.1","300","random","100","10","0.1","0.7","6","296","234","29","23","267","211"
"97","0.1","300","random","90","10","0.1","0.7","19","299","244","29","20","270","224"
"103","0.1","300","random","100","10","0.1","0.7","5","271","190","22","11","249","179"
"100","0.1","300","random","90","10","0.1","0.7","12","299","228","30","18","269","210"
"104","0.1","300","random","100","10","0.1","0.7","0","0","0","0","0","0","0"
"99","0.1","300","random","90","10","0.1","0.7","19","299","230","29","21","270","209"
"91","0.1","300","random","90","10","0.1","0.7","32","299","234","29","20","270","214"
"105","0.1","300","random","100","10","0.1","0.7","0","0","0","0","0","0","0"
"102","0.1","300","random","100","10","0.1","0.7","7","296","234","29","23","267","211"
"104","0.1","300","random","100","10","0.1","0.7","1","36","9","1","0","35","9"
"97","0.1","300","random","90","10","0.1","0.7","20","299","244","29","20","270","224"
"103","0.1","300","random","100","10","0.1","0.7","6","288","206","24","12","264","194"
"100","0.1","300","random","90","10","0.1","0.7","13","300","229","30","18","270","211"
"105","0.1","300","random","100","10","0.1","0.7","1","45","10","1","0","44","10"
"104","0.1","300","random","100","10","0.1","0.7","2","89","39","5","0","84","39"
"91","0.1","300","random","90","10","0.1","0.7","33","299","234","29","20","270","214"
"99","0.1","300","random","90","10","0.1","0.7","20","299","230","29","21","270","209"
"102","0.1","300","random","100","10","0.1","0.7","8","298","236","30","24","268","212"
"97","0.1","300","random","90","10","0.1","0.7","21","299","244","29","20","270","224"
"103","0.1","300","random","100","10","0.1","0.7","7","296","214","28","16","268","198"
"106","0.1","300","random","100","10","0.1","0.7","0","0","0","0","0","0","0"
